"game_id","player","team","seconds","plus.minus","adj.plus.minus"
"0021700999","Joel Embiid","PHI",1588,16,29.0176322418136
"0021701005","Joel Embiid","PHI",1964,1,1.46639511201629
"0021701022","Joel Embiid","PHI",1913,10,15.0548876110821
"0021701030","Joel Embiid","PHI",1958,19,27.9468845760981
"0021701052","Joel Embiid","PHI",1866,-9,-13.8906752411576
"0021701066","Joel Embiid","PHI",1181,19,46.3336155800169
"0021701073","Joel Embiid","PHI",1210,25,59.504132231405
"0021701088","Joel Embiid","PHI",1413,21,42.8025477707006
"0021701105","Joel Embiid","PHI",1627,19,33.6324523663184
"0021701118","Joel Embiid","PHI",512,7,39.375
"0021700019","Justin Anderson","PHI",184,-3,-46.9565217391304
"0021700027","Justin Anderson","PHI",1042,-15,-41.4587332053743
"0021700057","Justin Anderson","PHI",1122,-13,-33.3689839572192
"0021700081","Justin Anderson","PHI",852,-12,-40.5633802816901
"0021700095","Justin Anderson","PHI",395,-5,-36.4556962025316
"0021700156","Justin Anderson","PHI",791,-3,-10.9228824273072
"0021700167","Justin Anderson","PHI",1000,0,0
"0021700184","Justin Anderson","PHI",961,9,26.9719042663892
"0021700200","Justin Anderson","PHI",757,0,0
"0021700214","Justin Anderson","PHI",453,-9,-57.2185430463576
"0021700569","Justin Anderson","PHI",508,1,5.66929133858268
"0021700614","Justin Anderson","PHI",230,8,100.173913043478
"0021700663","Justin Anderson","PHI",963,7,20.9345794392523
"0021700678","Justin Anderson","PHI",864,-13,-43.3333333333333
"0021700690","Justin Anderson","PHI",1037,2,5.55448408871745
"0021700704","Justin Anderson","PHI",1241,25,58.0177276390008
"0021700722","Justin Anderson","PHI",1221,5,11.7936117936118
"0021700736","Justin Anderson","PHI",1241,-14,-32.4899274778405
"0021700741","Justin Anderson","PHI",1458,-6,-11.8518518518519
"0021700756","Justin Anderson","PHI",1051,-3,-8.22074215033302
"0021700770","Justin Anderson","PHI",695,2,8.28776978417266
"0021700777","Justin Anderson","PHI",751,-15,-57.5233022636485
"0021700802","Justin Anderson","PHI",477,5,30.188679245283
"0021700818","Justin Anderson","PHI",1048,0,0
"0021700828","Justin Anderson","PHI",1242,12,27.8260869565217
"0021700842","Justin Anderson","PHI",314,3,27.515923566879
"0021700957","Justin Anderson","PHI",117,-2,-49.2307692307692
"0021700999","Justin Anderson","PHI",360,-1,-8
"0021701030","Justin Anderson","PHI",816,-17,-60
"0021701052","Justin Anderson","PHI",1186,-17,-41.2816188870152
"0021701066","Justin Anderson","PHI",1404,-13,-26.6666666666667
"0021701073","Justin Anderson","PHI",975,1,2.95384615384615
"0021701088","Justin Anderson","PHI",1079,-13,-34.6987951807229
"0021701143","Justin Anderson","PHI",189,-1,-15.2380952380952
"0021701157","Justin Anderson","PHI",809,2,7.11990111248455
"0021701169","Justin Anderson","PHI",216,1,13.3333333333333
"0021701198","Justin Anderson","PHI",144,-6,-120
"0021701223","Justin Anderson","PHI",1917,17,25.5399061032864
"0021700704","Larry Drew II","PHI",553,-5,-26.0397830018083
"0021700722","Larry Drew II","PHI",163,-4,-70.6748466257669
"0021700741","Larry Drew II","PHI",159,3,54.3396226415094
"0021700855","Marco Belinelli","PHI",1657,2,3.47616173808087
"0021700870","Marco Belinelli","PHI",1503,-15,-28.7425149700599
"0021700884","Marco Belinelli","PHI",1624,16,28.3743842364532
"0021700895","Marco Belinelli","PHI",1641,3,5.26508226691042
"0021700909","Marco Belinelli","PHI",1585,-1,-1.81703470031546
"0021700927","Marco Belinelli","PHI",1066,-10,-27.0168855534709
"0021700947","Marco Belinelli","PHI",1460,1,1.97260273972603
"0021700957","Marco Belinelli","PHI",1698,26,44.0989399293286
"0021700973","Marco Belinelli","PHI",1795,-13,-20.857938718663
"0021700999","Marco Belinelli","PHI",1495,21,40.4548494983278
"0021701005","Marco Belinelli","PHI",1593,-5,-9.03954802259887
"0021701022","Marco Belinelli","PHI",1658,3,5.21109770808203
"0021701030","Marco Belinelli","PHI",1562,-6,-11.0627400768246
"0021701052","Marco Belinelli","PHI",1420,28,56.7887323943662
"0021701066","Marco Belinelli","PHI",1936,3,4.46280991735537
"0021701073","Marco Belinelli","PHI",1413,-6,-12.2292993630573
"0021701088","Marco Belinelli","PHI",1549,18,33.4667527437056
"0021701105","Marco Belinelli","PHI",1215,3,7.11111111111111
"0021701118","Marco Belinelli","PHI",1474,12,23.4464043419267
"0021701130","Marco Belinelli","PHI",1631,11,19.4236664622931
"0021701143","Marco Belinelli","PHI",1850,23,35.8054054054054
"0021701157","Marco Belinelli","PHI",1631,3,5.29736358062538
"0021701169","Marco Belinelli","PHI",1821,9,14.2339373970346
"0021701183","Marco Belinelli","PHI",1796,2,3.20712694877506
"0021701198","Marco Belinelli","PHI",1635,10,17.6146788990826
"0021701214","Marco Belinelli","PHI",1947,9,13.3127889060092
"0021701223","Marco Belinelli","PHI",1209,24,57.1712158808933
"0021700006","Markelle Fultz","PHI",1074,-20,-53.6312849162011
"0021700019","Markelle Fultz","PHI",977,-4,-11.7911975435005
"0021700027","Markelle Fultz","PHI",1467,-20,-39.2638036809816
"0021700041","Markelle Fultz","PHI",983,1,2.92980671414039
"0021701105","Markelle Fultz","PHI",864,13,43.3333333333333
"0021701118","Markelle Fultz","PHI",815,8,28.2699386503067
"0021701130","Markelle Fultz","PHI",1146,-2,-5.0261780104712
"0021701143","Markelle Fultz","PHI",968,-3,-8.92561983471074
"0021701157","Markelle Fultz","PHI",1249,6,13.8350680544436
"0021701169","Markelle Fultz","PHI",954,9,27.1698113207547
"0021701183","Markelle Fultz","PHI",712,6,24.2696629213483
"0021701198","Markelle Fultz","PHI",1273,-3,-6.78711704634721
"0021701214","Markelle Fultz","PHI",1145,12,30.1834061135371
"0021701223","Markelle Fultz","PHI",1515,19,36.1188118811881
"0021700027","Nik Stauskas","PHI",504,-4,-22.8571428571429
"0021700081","Nik Stauskas","PHI",355,-4,-32.4507042253521
"0021700156","Nik Stauskas","PHI",263,-7,-76.6539923954373
"0021700314","Nik Stauskas","PHI",583,5,24.6998284734134
"0021700330","Nik Stauskas","PHI",530,2,10.8679245283019
"0021700341","Nik Stauskas","PHI",459,-6,-37.6470588235294
"0021700121","Richaun Holmes","PHI",629,-1,-4.57869634340223
"0021700156","Richaun Holmes","PHI",904,-1,-3.1858407079646
"0021700167","Richaun Holmes","PHI",534,-2,-10.7865168539326
"0021700184","Richaun Holmes","PHI",1265,-11,-25.0434782608696
"0021700214","Richaun Holmes","PHI",271,-3,-31.8819188191882
"0021700231","Richaun Holmes","PHI",877,2,6.56784492588369
"0021700278","Richaun Holmes","PHI",609,2,9.45812807881773
"0021700291","Richaun Holmes","PHI",279,0,0
"0021700314","Richaun Holmes","PHI",1197,-4,-9.62406015037594
"0021700363","Richaun Holmes","PHI",1315,8,17.5209125475285
"0021700379","Richaun Holmes","PHI",1203,-10,-23.9401496259352
"0021700389","Richaun Holmes","PHI",1412,0,0
"0021700401","Richaun Holmes","PHI",1984,-6,-8.70967741935484
"0021700421","Richaun Holmes","PHI",621,2,9.27536231884058
"0021700444","Richaun Holmes","PHI",1360,-1,-2.11764705882353
"0021700451","Richaun Holmes","PHI",1589,2,3.62492133417244
"0021700467","Richaun Holmes","PHI",1623,-9,-15.9704251386322
"0021700480","Richaun Holmes","PHI",221,0,0
"0021700536","Richaun Holmes","PHI",1120,9,23.1428571428571
"0021700555","Richaun Holmes","PHI",386,1,7.46113989637306
"0021700569","Richaun Holmes","PHI",1203,5,11.9700748129676
"0021700614","Richaun Holmes","PHI",1046,-5,-13.7667304015296
"0021700704","Richaun Holmes","PHI",250,-4,-46.08
"0021700722","Richaun Holmes","PHI",163,-4,-70.6748466257669
"0021700736","Richaun Holmes","PHI",373,6,46.3270777479893
"0021700741","Richaun Holmes","PHI",1373,1,2.09759650400583
"0021700818","Richaun Holmes","PHI",359,-7,-56.1559888579387
"0021700855","Richaun Holmes","PHI",1694,4,6.80047225501771
"0021700884","Richaun Holmes","PHI",1263,2,4.56057007125891
"0021700895","Richaun Holmes","PHI",701,12,49.3009985734665
"0021700909","Richaun Holmes","PHI",1001,9,25.8941058941059
"0021700927","Richaun Holmes","PHI",710,-14,-56.7887323943662
"0021700957","Richaun Holmes","PHI",183,0,0
"0021700999","Richaun Holmes","PHI",974,4,11.8275154004107
"0021701030","Richaun Holmes","PHI",621,-9,-41.7391304347826
"0021701066","Richaun Holmes","PHI",919,-20,-62.6768226332971
"0021701073","Richaun Holmes","PHI",720,-10,-40
"0021701088","Richaun Holmes","PHI",561,-17,-87.2727272727273
"0021701105","Richaun Holmes","PHI",95,-2,-60.6315789473684
"0021701118","Richaun Holmes","PHI",1316,6,13.1306990881459
"0021701130","Richaun Holmes","PHI",1415,-8,-16.2826855123675
"0021701143","Richaun Holmes","PHI",1047,4,11.0028653295129
"0021701157","Richaun Holmes","PHI",1599,21,37.8236397748593
"0021701169","Richaun Holmes","PHI",1125,9,23.04
"0021701183","Richaun Holmes","PHI",909,1,3.16831683168317
"0021701198","Richaun Holmes","PHI",1269,-2,-4.53900709219858
"0021701214","Richaun Holmes","PHI",869,-7,-23.199079401611
"0021701223","Richaun Holmes","PHI",1615,15,26.749226006192
"0021700006","Robert Covington","PHI",1748,11,18.1235697940503
"0021700019","Robert Covington","PHI",1663,-13,-22.5135297654841
"0021700027","Robert Covington","PHI",871,-9,-29.7588978185993
"0021700041","Robert Covington","PHI",2072,7,9.72972972972973
"0021700057","Robert Covington","PHI",2181,9,11.8844566712517
"0021700081","Robert Covington","PHI",2074,13,18.0520732883317
"0021700095","Robert Covington","PHI",2067,5,6.966618287373
"0021700107","Robert Covington","PHI",2030,13,18.4433497536946
"0021700121","Robert Covington","PHI",1924,21,31.4345114345114
"0021700156","Robert Covington","PHI",1697,12,20.365350618739
"0021700167","Robert Covington","PHI",2102,5,6.85061845861085
"0021700184","Robert Covington","PHI",1786,-28,-45.1511758118701
"0021700200","Robert Covington","PHI",2111,11,15.0071056371388
"0021700214","Robert Covington","PHI",1797,17,27.245409015025
"0021700231","Robert Covington","PHI",2169,6,7.96680497925311
"0021700244","Robert Covington","PHI",2014,16,22.8798411122145
"0021700255","Robert Covington","PHI",1983,27,39.2133131618759
"0021700278","Robert Covington","PHI",1723,2,3.34300638421358
"0021700291","Robert Covington","PHI",1643,-7,-12.2702373706634
"0021700305","Robert Covington","PHI",2036,6,8.48722986247544
"0021700314","Robert Covington","PHI",1899,-8,-12.1327014218009
"0021700330","Robert Covington","PHI",2310,10,12.4675324675325
"0021700341","Robert Covington","PHI",2029,-9,-12.7747658945293
"0021700363","Robert Covington","PHI",2178,-3,-3.96694214876033
"0021700379","Robert Covington","PHI",2158,9,12.0111214087118
"0021700421","Robert Covington","PHI",2927,6,5.90365562008883
"0021700444","Robert Covington","PHI",1849,-9,-14.0183883180097
"0021700451","Robert Covington","PHI",1929,2,2.98600311041991
"0021700467","Robert Covington","PHI",2304,4,5
"0021700480","Robert Covington","PHI",2205,-3,-3.91836734693878
"0021700493","Robert Covington","PHI",1817,-2,-3.17006053935058
"0021700520","Robert Covington","PHI",1442,18,35.9500693481276
"0021700536","Robert Covington","PHI",2111,6,8.18569398389389
"0021700544","Robert Covington","PHI",1411,14,28.5754783841247
"0021700555","Robert Covington","PHI",1981,-1,-1.45381120646138
"0021700569","Robert Covington","PHI",1446,22,43.8174273858921
"0021700614","Robert Covington","PHI",1818,-25,-39.6039603960396
"0021700639","Robert Covington","PHI",2110,14,19.1090047393365
"0021700663","Robert Covington","PHI",2412,10,11.9402985074627
"0021700678","Robert Covington","PHI",1730,28,46.6127167630058
"0021700690","Robert Covington","PHI",2061,-4,-5.58951965065502
"0021700704","Robert Covington","PHI",1923,-2,-2.99531981279251
"0021700722","Robert Covington","PHI",1659,14,24.3037974683544
"0021700736","Robert Covington","PHI",2174,1,1.3247470101196
"0021700741","Robert Covington","PHI",2009,-8,-11.4683922349428
"0021700756","Robert Covington","PHI",1915,-10,-15.0391644908616
"0021700770","Robert Covington","PHI",2089,-1,-1.37865007180469
"0021700777","Robert Covington","PHI",2125,7,9.48705882352941
"0021700802","Robert Covington","PHI",1952,18,26.5573770491803
"0021700818","Robert Covington","PHI",1520,24,45.4736842105263
"0021700828","Robert Covington","PHI",1975,8,11.6658227848101
"0021700842","Robert Covington","PHI",2150,7,9.37674418604651
"0021700855","Robert Covington","PHI",1567,2,3.67581365666879
"0021700870","Robert Covington","PHI",1772,13,21.1286681715576
"0021700884","Robert Covington","PHI",1646,4,6.99878493317132
"0021700895","Robert Covington","PHI",1777,-13,-21.06921778278
"0021700909","Robert Covington","PHI",1946,0,0
"0021700927","Robert Covington","PHI",2116,19,25.8601134215501
"0021700947","Robert Covington","PHI",1695,-9,-15.2920353982301
"0021700957","Robert Covington","PHI",1804,4,6.38580931263858
"0021700973","Robert Covington","PHI",1768,-20,-32.579185520362
"0021700999","Robert Covington","PHI",1713,14,23.5376532399299
"0021701005","Robert Covington","PHI",2268,13,16.5079365079365
"0021701022","Robert Covington","PHI",1892,14,21.3107822410148
"0021701030","Robert Covington","PHI",1413,6,12.2292993630573
"0021701052","Robert Covington","PHI",1768,31,50.4977375565611
"0021701066","Robert Covington","PHI",1351,20,42.6350851221318
"0021701073","Robert Covington","PHI",1560,21,38.7692307692308
"0021701088","Robert Covington","PHI",1674,25,43.010752688172
"0021701105","Robert Covington","PHI",2048,24,33.75
"0021701118","Robert Covington","PHI",2003,11,15.8162755866201
"0021701130","Robert Covington","PHI",1574,17,31.1054637865311
"0021701143","Robert Covington","PHI",2009,9,12.9019412643106
"0021701157","Robert Covington","PHI",1571,19,34.8313176320815
"0021701169","Robert Covington","PHI",1827,-4,-6.30541871921182
"0021701183","Robert Covington","PHI",2169,3,3.98340248962656
"0021701198","Robert Covington","PHI",2039,23,32.4865129965669
"0021701214","Robert Covington","PHI",2194,9,11.8140382862352
"0021701223","Robert Covington","PHI",1004,17,48.7649402390438
"0021700006","T.J. McConnell","PHI",895,-14,-45.0502793296089
"0021700019","T.J. McConnell","PHI",739,-3,-11.6914749661705
"0021700027","T.J. McConnell","PHI",1095,-13,-34.1917808219178
"0021700041","T.J. McConnell","PHI",935,3,9.24064171122995
"0021700057","T.J. McConnell","PHI",1704,-6,-10.1408450704225
"0021700081","T.J. McConnell","PHI",1882,10,15.3028692879915
"0021700095","T.J. McConnell","PHI",1569,5,9.17782026768642
"0021700107","T.J. McConnell","PHI",1584,7,12.7272727272727
"0021700121","T.J. McConnell","PHI",1536,3,5.625
"0021700156","T.J. McConnell","PHI",1796,5,8.01781737193764
"0021700167","T.J. McConnell","PHI",1730,-6,-9.98843930635838
"0021700184","T.J. McConnell","PHI",1757,-20,-32.7831531018782
"0021700200","T.J. McConnell","PHI",1107,-1,-2.60162601626016
"0021700214","T.J. McConnell","PHI",1350,-7,-14.9333333333333
"0021700231","T.J. McConnell","PHI",1158,-12,-29.8445595854922
"0021700244","T.J. McConnell","PHI",2023,15,21.3544241225902
"0021700255","T.J. McConnell","PHI",1599,7,12.6078799249531
"0021700278","T.J. McConnell","PHI",2207,12,15.6592659719076
"0021700291","T.J. McConnell","PHI",1654,-3,-5.22370012091898
"0021700305","T.J. McConnell","PHI",950,10,30.3157894736842
"0021700363","T.J. McConnell","PHI",1074,-15,-40.2234636871508
"0021700401","T.J. McConnell","PHI",1573,-1,-1.83089637635092
"0021700421","T.J. McConnell","PHI",933,-3,-9.2604501607717
"0021700444","T.J. McConnell","PHI",1864,6,9.27038626609442
"0021700451","T.J. McConnell","PHI",1281,-18,-40.4683840749414
"0021700467","T.J. McConnell","PHI",1259,3,6.86258935663225
"0021700480","T.J. McConnell","PHI",1201,-17,-40.7660283097419
"0021700493","T.J. McConnell","PHI",1765,0,0
"0021700520","T.J. McConnell","PHI",2039,-16,-22.5993133889161
"0021700536","T.J. McConnell","PHI",1520,4,7.57894736842105
"0021700544","T.J. McConnell","PHI",1648,-4,-6.99029126213592
"0021700555","T.J. McConnell","PHI",1335,0,0
"0021700569","T.J. McConnell","PHI",1779,22,35.6155143338954
"0021700614","T.J. McConnell","PHI",1588,-1,-1.81360201511335
"0021700639","T.J. McConnell","PHI",1942,8,11.8640576725026
"0021700663","T.J. McConnell","PHI",1532,6,11.2793733681462
"0021700678","T.J. McConnell","PHI",1944,12,17.7777777777778
"0021700690","T.J. McConnell","PHI",1650,-12,-20.9454545454545
"0021700722","T.J. McConnell","PHI",1465,6,11.7952218430034
"0021700736","T.J. McConnell","PHI",985,-19,-55.5532994923858
"0021700741","T.J. McConnell","PHI",1180,-10,-24.406779661017
"0021700756","T.J. McConnell","PHI",1207,-16,-38.1772990886495
"0021700770","T.J. McConnell","PHI",1363,0,0
"0021700777","T.J. McConnell","PHI",794,-12,-43.5264483627204
"0021700802","T.J. McConnell","PHI",1411,16,32.6576895818568
"0021700818","T.J. McConnell","PHI",1425,10,20.2105263157895
"0021700828","T.J. McConnell","PHI",1562,2,3.68758002560819
"0021700842","T.J. McConnell","PHI",2230,10,12.914798206278
"0021700855","T.J. McConnell","PHI",1171,-7,-17.2160546541418
"0021700870","T.J. McConnell","PHI",1442,-9,-17.9750346740638
"0021700884","T.J. McConnell","PHI",1836,7,10.9803921568627
"0021700895","T.J. McConnell","PHI",1240,-14,-32.5161290322581
"0021700909","T.J. McConnell","PHI",1448,12,23.8674033149171
"0021700927","T.J. McConnell","PHI",1232,1,2.33766233766234
"0021700947","T.J. McConnell","PHI",1304,-14,-30.920245398773
"0021700957","T.J. McConnell","PHI",1449,3,5.96273291925466
"0021700973","T.J. McConnell","PHI",1191,5,12.0906801007557
"0021700999","T.J. McConnell","PHI",1731,15,24.9566724436742
"0021701005","T.J. McConnell","PHI",1276,-14,-31.5987460815047
"0021701022","T.J. McConnell","PHI",1359,-4,-8.47682119205298
"0021701030","T.J. McConnell","PHI",876,3,9.86301369863014
"0021701052","T.J. McConnell","PHI",899,-15,-48.0533926585095
"0021701066","T.J. McConnell","PHI",939,6,18.4025559105431
"0021701073","T.J. McConnell","PHI",1278,-2,-4.50704225352113
"0021701088","T.J. McConnell","PHI",1102,-15,-39.2014519056261
"0021701105","T.J. McConnell","PHI",770,-5,-18.7012987012987
"0021701118","T.J. McConnell","PHI",626,8,36.8051118210863
"0021701130","T.J. McConnell","PHI",886,-14,-45.5079006772009
"0021701143","T.J. McConnell","PHI",1106,14,36.4556962025316
"0021701157","T.J. McConnell","PHI",1167,-4,-9.87146529562982
"0021701169","T.J. McConnell","PHI",792,5,18.1818181818182
"0021701183","T.J. McConnell","PHI",327,5,44.0366972477064
"0021701198","T.J. McConnell","PHI",144,-6,-120
"0021701214","T.J. McConnell","PHI",1167,8,19.7429305912596
"0021701223","T.J. McConnell","PHI",1696,14,23.7735849056604
"0021700006","Timothe Luwawu-Cabarrot","PHI",1101,-18,-47.0844686648501
"0021700019","Timothe Luwawu-Cabarrot","PHI",857,6,20.1633605600933
"0021700027","Timothe Luwawu-Cabarrot","PHI",641,-24,-107.83151326053
"0021700041","Timothe Luwawu-Cabarrot","PHI",456,1,6.31578947368421
"0021700081","Timothe Luwawu-Cabarrot","PHI",614,18,84.4299674267101
"0021700095","Timothe Luwawu-Cabarrot","PHI",1001,-1,-2.87712287712288
"0021700107","Timothe Luwawu-Cabarrot","PHI",944,-8,-24.4067796610169
"0021700121","Timothe Luwawu-Cabarrot","PHI",802,-8,-28.7281795511222
"0021700156","Timothe Luwawu-Cabarrot","PHI",1092,9,23.7362637362637
"0021700167","Timothe Luwawu-Cabarrot","PHI",992,-3,-8.70967741935484
"0021700184","Timothe Luwawu-Cabarrot","PHI",1402,-10,-20.5420827389444
"0021700200","Timothe Luwawu-Cabarrot","PHI",1097,-3,-7.87602552415679
"0021700214","Timothe Luwawu-Cabarrot","PHI",1480,1,1.94594594594595
"0021700231","Timothe Luwawu-Cabarrot","PHI",1461,-6,-11.8275154004107
"0021700244","Timothe Luwawu-Cabarrot","PHI",953,11,33.2423924449108
"0021700255","Timothe Luwawu-Cabarrot","PHI",664,-3,-13.0120481927711
"0021700278","Timothe Luwawu-Cabarrot","PHI",1451,23,45.6512749827705
"0021700291","Timothe Luwawu-Cabarrot","PHI",687,-6,-25.1528384279476
"0021700305","Timothe Luwawu-Cabarrot","PHI",955,-10,-30.1570680628272
"0021700314","Timothe Luwawu-Cabarrot","PHI",1027,-13,-36.4556962025316
"0021700330","Timothe Luwawu-Cabarrot","PHI",826,9,31.3801452784504
"0021700341","Timothe Luwawu-Cabarrot","PHI",1550,3,5.5741935483871
"0021700363","Timothe Luwawu-Cabarrot","PHI",746,-9,-34.745308310992
"0021700379","Timothe Luwawu-Cabarrot","PHI",1083,-15,-39.8891966759003
"0021700389","Timothe Luwawu-Cabarrot","PHI",1399,-4,-8.23445318084346
"0021700401","Timothe Luwawu-Cabarrot","PHI",225,-1,-12.8
"0021700444","Timothe Luwawu-Cabarrot","PHI",1136,9,22.8169014084507
"0021700451","Timothe Luwawu-Cabarrot","PHI",958,-6,-18.0375782881002
"0021700467","Timothe Luwawu-Cabarrot","PHI",839,-4,-13.73063170441
"0021700480","Timothe Luwawu-Cabarrot","PHI",1627,-14,-24.7818070067609
"0021700536","Timothe Luwawu-Cabarrot","PHI",672,-1,-4.28571428571429
"0021700544","Timothe Luwawu-Cabarrot","PHI",633,6,27.2985781990521
"0021700555","Timothe Luwawu-Cabarrot","PHI",277,6,62.3826714801444
"0021700569","Timothe Luwawu-Cabarrot","PHI",1108,9,23.3935018050542
"0021700614","Timothe Luwawu-Cabarrot","PHI",711,16,64.8101265822785
"0021700639","Timothe Luwawu-Cabarrot","PHI",275,0,0
"0021700663","Timothe Luwawu-Cabarrot","PHI",215,0,0
"0021700678","Timothe Luwawu-Cabarrot","PHI",1770,20,32.5423728813559
"0021700690","Timothe Luwawu-Cabarrot","PHI",1799,-1,-1.60088938299055
"0021700704","Timothe Luwawu-Cabarrot","PHI",2016,13,18.5714285714286
"0021700722","Timothe Luwawu-Cabarrot","PHI",1756,14,22.9612756264237
"0021700736","Timothe Luwawu-Cabarrot","PHI",1941,1,1.48377125193199
"0021700741","Timothe Luwawu-Cabarrot","PHI",1353,-4,-8.51441241685144
"0021700756","Timothe Luwawu-Cabarrot","PHI",688,-7,-29.3023255813954
"0021700818","Timothe Luwawu-Cabarrot","PHI",1223,-14,-32.9681112019624
"0021700842","Timothe Luwawu-Cabarrot","PHI",420,5,34.2857142857143
"0021700884","Timothe Luwawu-Cabarrot","PHI",356,-9,-72.8089887640449
"0021700895","Timothe Luwawu-Cabarrot","PHI",122,0,0
"0021700927","Timothe Luwawu-Cabarrot","PHI",300,-4,-38.4
"0021700947","Timothe Luwawu-Cabarrot","PHI",162,6,106.666666666667
"0021700957","Timothe Luwawu-Cabarrot","PHI",183,0,0
"0021700999","Timothe Luwawu-Cabarrot","PHI",333,-1,-8.64864864864865
"0021700379","Trevor Booker","PHI",1190,-5,-12.1008403361345
"0021700389","Trevor Booker","PHI",1481,-9,-17.5016880486158
"0021700401","Trevor Booker","PHI",1196,9,21.6722408026756
"0021700421","Trevor Booker","PHI",781,-1,-3.68758002560819
"0021700451","Trevor Booker","PHI",932,-7,-21.6309012875536
"0021700467","Trevor Booker","PHI",915,-13,-40.9180327868852
"0021700480","Trevor Booker","PHI",878,-12,-39.3621867881549
"0021700493","Trevor Booker","PHI",872,14,46.2385321100917
"0021700520","Trevor Booker","PHI",833,-5,-17.2869147659064
"0021700536","Trevor Booker","PHI",864,8,26.6666666666667
"0021700544","Trevor Booker","PHI",907,0,0
"0021700555","Trevor Booker","PHI",455,-5,-31.6483516483516
"0021700569","Trevor Booker","PHI",492,2,11.7073170731707
"0021700614","Trevor Booker","PHI",616,1,4.67532467532468
"0021700639","Trevor Booker","PHI",826,-5,-17.4334140435835
"0021700663","Trevor Booker","PHI",850,11,37.2705882352941
"0021700678","Trevor Booker","PHI",947,18,54.7412882787751
"0021700690","Trevor Booker","PHI",774,-9,-33.4883720930233
"0021700704","Trevor Booker","PHI",1060,-15,-40.7547169811321
"0021700722","Trevor Booker","PHI",1027,7,19.6299902629017
"0021700736","Trevor Booker","PHI",1045,-13,-35.8277511961723
"0021700741","Trevor Booker","PHI",794,-2,-7.2544080604534
"0021700756","Trevor Booker","PHI",860,-11,-36.8372093023256
"0021700770","Trevor Booker","PHI",865,2,6.65895953757225
"0021700777","Trevor Booker","PHI",932,-13,-40.1716738197425
"0021700802","Trevor Booker","PHI",530,2,10.8679245283019
"0021700818","Trevor Booker","PHI",1117,-14,-36.0966875559535
"0021700828","Trevor Booker","PHI",935,10,30.8021390374332
"0021700842","Trevor Booker","PHI",944,10,30.5084745762712
"0021700855","Trevor Booker","PHI",907,5,15.8765159867696
"0021700870","Trevor Booker","PHI",942,-7,-21.4012738853503
"0021700884","Trevor Booker","PHI",1355,8,17.0036900369004
"0021700895","Trevor Booker","PHI",518,-7,-38.9189189189189
